,거래소코드,회계년도,종업원1인당부가가치(백만원),종업원수,종업원1인당매출액(백만원),종업원1인당정상영업이익(백만원),종업원1인당순이익(백만원),종업원1인당인건비(백만원),노동장비율,기계장비율,자본집약도,종업원1인당부가가치증가율,종업원수증가율,종업원1인당매출액증가율,종업원1인당인건비증가율,사내유보율,사내유보대자기자본비율,평균배당률,자기자본배당률,배당성향,1주당순자산(원)
159,009450,2018,96.43,1073.0,576.01,27.34,21.27,58.79,0.0,0.0,0.0,6.42,10.05,-1.44,-1.54,100.0,10.14,24.77,1.31,13.83,17940.52
160,009450,2019,102.53,1167.0,561.63,33.59,17.54,55.58,0.0,0.0,0.0,6.33,8.76,-2.5,-5.46,0.0,7.08,29.73,1.49,18.5,18996.57
161,267290,2017,,,,,,,,,,,,,,,,,,,
162,267290,2018,352.22,277.0,5796.7,155.32,122.68,116.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,34.97,1.29,12.14,64423.69
163,267290,2019,311.43,278.0,5114.63,99.57,87.61,115.18,1141.76,1061.17,2688.68,-11.58,0.36,-11.77,-1.4,0.0,7.92,34.97,1.53,21.16,54870.7
164,012320,2011,345.73,277.0,6520.49,202.02,180.7,89.03,951.76,0.0,3397.75,12.0,2.21,37.07,7.75,0.0,32.64,21.99,0.93,7.66,115304.62
165,012320,2012,380.21,284.0,8464.14,181.34,200.41,95.35,983.11,890.73,4114.08,9.97,2.53,29.81,7.09,100.0,16.31,24.99,0.93,7.65,130931.3
166,012320,2013,323.31,289.0,9218.34,161.55,160.05,96.51,1010.39,919.91,4018.78,-14.96,1.76,8.91,1.22,100.0,13.14,24.99,0.84,9.42,144772.34
167,012320,2014,333.32,282.0,8508.69,134.17,159.01,102.06,1058.52,965.25,3904.51,3.1,-2.42,-7.7,5.75,100.0,11.54,24.99,0.78,9.71,156211.38
168,012320,2015,120.35,287.0,4712.47,64.1,-21.24,97.87,1100.45,976.99,3227.85,-63.89,1.77,-44.62,-4.1,0.0,3.83,24.99,0.79,0.0,151882.48
169,012320,2016,251.95,286.0,3569.94,82.32,57.19,97.51,1118.01,997.44,3160.21,109.35,-0.35,-24.24,-0.38,100.0,6.6,23.82,0.75,25.37,154387.85
170,012320,2017,-55.35,11.0,55.68,-205.17,658.95,127.23,0.0,0.0,0.0,-121.97,-96.15,-98.44,30.48,0.0,6.57,9.61,0.37,15.68,123877.17
171,012320,2018,177.28,13.0,573.92,-12.45,121.15,154.12,0.0,0.0,0.0,0.0,18.18,930.81,21.14,100.0,6.58,9.61,0.37,72.16,129968.95
172,012320,2019,6.58,12.0,720.09,-7.97,-76.47,213.43,233.22,0.0,26381.04,-96.29,-7.69,25.47,38.48,100.0,5.94,9.55,0.37,0.0,129852.8
173,000050,2011,133.65,593.0,465.0,36.1,-3.07,35.88,517.22,79.5,2246.09,-34.68,10.63,-10.26,-16.77,0.0,88.34,0.0,0.0,0.0,324376.28
174,000050,2012,130.47,579.0,458.39,14.23,-12.22,36.64,519.82,78.67,2248.22,-2.38,-2.36,-1.42,2.11,0.0,0.15,0.0,0.0,0.0,321244.92
175,000050,2013,147.36,676.0,391.69,53.11,22.34,30.89,415.15,58.93,1865.77,12.94,16.75,-14.55,-15.7,0.0,2.35,5.0,0.09,4.13,274209.43
176,000050,2014,143.69,679.0,378.47,47.27,20.97,32.05,396.88,49.19,1877.77,-2.49,0.44,-3.38,3.77,0.0,2.36,10.0,0.21,9.63,236602.98
177,000050,2015,175.53,615.0,500.4,62.81,35.13,34.52,419.96,46.29,2047.99,22.16,-9.43,32.22,7.68,0.0,3.19,25.0,0.51,15.86,243265.8
178,000050,2016,191.62,574.0,546.82,74.18,53.97,36.43,0.0,0.0,0.0,9.17,-6.67,9.28,5.54,0.0,4.57,36.0,0.71,15.93,249454.62
179,000050,2017,217.4,503.0,572.77,78.35,51.05,39.68,0.0,0.0,0.0,13.45,-12.37,4.75,8.93,0.0,3.69,36.0,0.69,19.22,25701.22
180,000050,2018,191.77,462.0,604.08,84.35,63.2,38.14,0.0,0.0,0.0,-11.79,-8.15,5.47,-3.87,0.0,4.12,24.6,0.46,11.55,26424.9
181,000050,2019,311.5,259.0,978.97,150.45,85.81,49.38,0.0,0.0,0.0,62.43,-43.94,62.06,29.47,0.0,2.87,24.09,0.45,14.86,26848.6
182,214390,2011,,,,,,,,,,,,,,,,,,,
183,214390,2012,,,,,,,,,,,,,,,,,,,
184,214390,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.61,60.0,9.75,35.81,27007.22
185,214390,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.05,60.0,9.45,74.74,27795.95
186,214390,2015,161.65,398.0,447.32,64.4,65.6,71.95,182.19,53.52,491.18,0.0,0.0,0.0,0.0,0.0,55.66,55.0,5.35,25.18,5042.23
187,214390,2016,149.1,416.0,448.86,37.49,30.54,81.28,201.19,63.45,489.75,-7.76,4.52,0.34,12.96,0.0,57.69,40.0,3.69,37.63,5072.62
188,214390,2017,171.5,410.0,467.47,59.97,43.81,78.94,0.0,0.0,0.0,15.02,-1.44,4.15,-2.88,0.0,61.63,50.0,4.22,33.27,5561.11
189,214390,2018,153.1,450.0,447.43,38.37,29.15,83.25,0.0,0.0,0.0,-10.73,9.76,-4.29,5.46,0.0,62.82,40.0,3.21,36.45,5928.48
190,214390,2019,128.44,494.0,388.07,12.54,10.7,83.19,172.12,38.85,481.41,-16.1,9.78,-13.27,-0.07,0.0,62.57,20.0,1.6,45.23,5993.69
191,012610,2011,67.81,378.0,340.5,4.96,7.38,48.02,183.66,18.54,650.33,-13.55,29.9,-33.5,-18.62,0.0,65.41,9.84,1.16,66.16,4161.82
192,012610,2012,81.58,367.0,385.03,8.19,12.19,51.82,183.18,16.7,656.8,20.3,-2.91,13.08,7.92,0.0,64.89,9.58,1.11,40.13,4240.69
193,012610,2013,111.42,431.0,424.84,28.02,28.6,59.79,166.51,16.5,637.06,36.58,17.44,10.34,15.37,0.0,64.63,9.62,1.09,15.76,4322.14
194,012610,2014,107.09,440.0,432.72,24.93,20.66,66.05,176.82,21.26,607.57,-3.89,2.09,1.85,10.47,0.0,65.31,9.66,1.05,21.47,4516.11
195,012610,2015,75.99,469.0,373.15,0.16,0.23,60.61,160.85,17.28,583.75,-29.04,6.59,-13.77,-8.24,0.0,65.1,9.66,1.05,1818.52,4502.46
196,012610,2016,82.89,486.0,368.86,4.52,7.66,61.39,150.21,15.85,596.78,9.07,3.62,-1.15,1.29,0.0,64.91,9.79,1.03,53.07,4628.55
197,012610,2017,76.24,517.0,375.2,0.31,1.03,62.81,0.0,0.0,0.0,-8.02,6.38,1.72,2.31,0.0,64.84,9.82,1.04,373.5,4624.33
198,012610,2018,91.9,619.0,359.71,19.35,11.99,62.87,0.0,0.0,0.0,20.54,19.73,-4.13,0.1,0.0,65.04,9.94,1.01,27.06,4740.8
199,012610,2019,95.34,617.0,397.48,22.98,7.78,69.98,0.0,0.0,0.0,3.75,-0.32,10.5,11.3,0.0,65.4,9.98,1.01,42.4,4823.61
200,198440,2014,,,,,,,,,,,,,,,,,,,
201,198440,2015,,,,,,,,,,,,,,,,,,,
202,198440,2016,,,,,,,,,,,,,,,,,,,
203,198440,2017,135.32,110.0,796.91,27.43,9.13,79.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86,52.37,2.06,159.02,2456.54
204,198440,2018,170.1,112.0,765.85,34.26,41.48,78.06,0.0,0.0,0.0,25.7,1.82,-3.9,-1.55,100.0,41.21,35.0,1.29,24.09,2651.64
205,198440,2019,167.09,97.0,731.15,-4.74,35.01,86.4,0.0,0.0,0.0,-1.77,-13.39,-4.53,10.68,0.0,42.34,15.0,0.54,14.12,2732.48
206,348150,2019,,,,,,,,,,,,,,,,,,,
207,098460,2011,171.1,162.0,495.07,120.97,102.35,41.3,85.58,0.19,537.15,-12.15,22.73,-8.23,-6.23,0.0,67.98,40.0,2.45,10.4,7225.17
208,098460,2012,141.34,202.0,498.97,100.78,73.45,44.33,71.65,0.72,510.0,-17.4,24.69,0.79,7.34,100.0,71.76,39.64,2.11,11.96,8479.07
209,098460,2013,128.16,224.0,463.99,79.37,66.15,45.98,62.52,0.49,541.65,-9.32,10.89,-7.01,3.71,0.0,72.49,70.0,3.13,21.15,10010.51
210,098460,2014,149.99,284.0,477.22,97.64,80.2,46.46,69.76,0.25,499.55,17.03,26.79,2.85,1.04,100.0,77.83,59.37,3.37,17.51,7976.26
211,098460,2015,141.46,307.0,451.32,85.25,75.8,44.01,63.0,0.13,521.73,-5.68,8.1,-5.43,-5.27,100.0,82.92,58.52,2.99,17.15,9060.74
212,098460,2016,168.21,315.0,486.52,98.54,89.09,51.44,0.0,0.0,0.0,18.9,2.61,7.8,16.88,0.0,84.9,78.03,3.38,19.0,10673.9
213,098460,2017,171.79,340.0,555.69,133.86,85.02,60.34,0.0,0.0,0.0,2.13,7.94,14.22,17.29,0.0,95.36,133.85,5.56,31.69,11020.48
214,098460,2018,186.24,408.0,538.77,113.23,104.0,49.69,0.0,0.0,0.0,8.41,20.0,-3.05,-17.64,0.0,82.56,128.39,3.83,20.71,15778.14
215,098460,2019,155.32,473.0,442.88,84.69,73.37,45.1,0.0,0.0,0.0,-16.6,15.93,-17.8,-9.24,100.0,85.1,108.31,2.95,21.41,17181.29
216,035290,2011,91.05,161.0,295.17,8.65,6.84,30.96,6.18,0.0,287.87,124.67,-9.04,3.48,3.18,0.0,-21.34,0.0,0.0,0.0,157.01
217,035290,2012,50.28,157.0,279.55,-15.05,-38.45,40.09,5.42,0.0,325.24,-44.78,-2.48,-5.29,29.49,0.0,-41.42,0.0,0.0,0.0,217.29
218,035290,2013,-17.18,114.0,321.12,-43.7,-143.67,49.6,7.11,0.0,302.71,-134.17,-27.39,14.87,23.7,0.0,-278.36,0.0,0.0,0.0,-0.21
219,035290,2014,24.41,74.0,397.69,-31.33,-108.9,57.77,6.79,0.0,390.33,0.0,-35.09,23.84,16.47,0.0,-386.95,0.0,0.0,0.0,198.81
220,035290,2015,-71.92,52.0,426.88,20.42,-180.7,40.68,5.76,0.0,453.8,-394.58,-29.73,7.34,-29.58,0.0,-296.07,0.0,0.0,0.0,679.17
221,035290,2016,79.87,60.0,264.89,6.49,6.47,34.12,0.0,0.0,0.0,0.0,15.38,-37.95,-16.12,0.0,-106.64,0.0,0.0,0.0,597.49
222,035290,2017,-90.11,47.0,272.38,-78.51,-171.55,47.0,0.0,0.0,0.0,-212.82,-21.67,2.83,37.75,0.0,-186.95,0.0,0.0,0.0,577.58
223,035290,2018,0.19,61.0,142.3,-74.74,-66.33,47.69,174.48,100.01,696.27,0.0,29.79,-47.76,1.46,0.0,-204.99,0.0,0.0,0.0,597.83
224,035290,2019,-331.17,49.0,155.97,-145.76,-507.82,56.21,75.45,0.36,328.49,-174102.51,-19.67,9.61,17.87,0.0,0.0,0.0,0.0,0.0,0.0
225,038530,2011,75.16,59.0,190.46,29.26,16.79,35.25,170.68,110.48,465.65,-16.08,210.53,-66.24,-45.97,0.0,6.96,0.0,0.0,0.0,898.31
226,038530,2012,70.83,70.0,149.87,10.38,3.64,38.53,124.91,73.48,426.59,-5.76,18.64,-21.31,9.28,0.0,8.08,0.0,0.0,0.0,910.77
227,038530,2013,-64.32,56.0,115.87,-99.72,-151.0,46.08,129.45,67.67,544.96,-190.82,-20.0,-22.69,19.59,0.0,-38.58,0.0,0.0,0.0,561.29
228,038530,2014,-102.91,22.0,220.69,-271.61,-332.11,88.81,256.51,107.89,1451.65,0.0,-60.71,90.46,92.74,0.0,-42.67,0.0,0.0,0.0,512.38
229,038530,2015,-174.14,45.0,136.03,-182.17,-278.35,34.54,57.34,18.95,611.02,0.0,104.55,-38.36,-61.11,0.0,-71.62,0.0,0.0,0.0,338.79
230,038530,2016,-204.81,96.0,99.88,-88.8,-244.1,19.31,13.89,0.0,115.85,0.0,113.33,-26.58,-44.09,0.0,-1587.3,0.0,0.0,0.0,-2.17
231,038530,2017,43.8,30.0,167.71,31.25,-32.17,18.8,43.24,0.04,885.6,0.0,-68.75,67.92,-2.64,0.0,-577.25,0.0,0.0,0.0,116.27
232,038530,2018,-56.13,26.0,214.65,-19.47,-168.47,51.05,3.21,0.0,1434.17,-228.18,-13.33,27.99,171.52,0.0,-25.18,0.0,0.0,0.0,1880.41
233,038530,2019,-450.94,56.0,202.2,-61.09,-564.36,41.65,16.23,0.0,1302.6,0.0,115.38,-5.8,-18.4,0.0,-174.0,0.0,0.0,0.0,585.67
234,215000,2015,,,,,,,,,,,,,,,,,,,
235,215000,2016,249.79,280.0,703.09,157.01,128.26,74.5,241.37,15.49,634.41,0.0,0.0,0.0,0.0,100.0,35.88,319.85,8.66,27.94,16019.96
236,215000,2017,293.93,244.0,704.34,137.41,309.61,90.76,0.0,0.0,0.0,17.67,-12.86,0.18,21.82,0.0,59.03,479.77,8.3,19.93,25509.71
237,215000,2018,129.06,470.0,407.6,61.88,46.09,60.62,0.0,0.0,0.0,-56.09,92.62,-42.13,-33.21,0.0,57.56,369.83,5.88,53.57,28095.58
238,215000,2019,219.8,398.0,600.63,90.95,49.51,95.01,267.47,90.87,765.98,70.31,-15.32,47.36,56.72,0.0,59.23,409.81,6.26,65.26,27524.86
239,121440,2011,148.89,440.0,476.79,124.35,108.16,43.45,111.54,13.59,848.29,0.0,0.0,0.0,0.0,0.0,55.49,153.75,2.71,19.84,26297.97
240,121440,2012,192.52,563.0,490.84,131.23,128.06,48.67,235.55,18.96,910.51,29.3,27.95,2.95,12.02,100.0,62.01,230.63,3.45,19.65,30633.09
241,121440,2013,196.0,459.0,740.75,183.98,9.79,60.74,259.95,22.52,1285.29,1.81,-18.47,50.92,24.79,0.0,56.9,80.0,3.45,328.04,10556.13
242,121440,2014,264.89,417.0,928.22,243.09,152.45,58.71,425.94,33.46,1406.71,35.15,-9.15,25.31,-3.35,0.0,61.36,99.62,3.88,28.87,11908.85
243,121440,2015,23.24,142.0,206.97,-97.21,6267.65,77.58,691.65,16.74,4124.39,-91.23,-65.95,-77.7,32.16,0.0,210.34,115.79,4.5,2.79,13696.43
244,121440,2016,-56.71,164.0,168.61,-33.92,-123.51,61.41,0.0,0.0,0.0,-343.99,15.49,-18.53,-20.84,100.0,37.03,23.36,0.99,0.0,11526.66
245,121440,2017,-55.51,114.0,206.14,-59.86,-191.04,99.98,0.0,0.0,0.0,0.0,-30.49,22.26,62.79,100.0,33.41,23.36,1.04,0.0,10918.44
246,121440,2018,344.56,57.0,282.46,-193.08,-134.28,145.19,0.0,0.0,0.0,0.0,-50.0,37.03,45.23,100.0,34.75,23.36,1.03,0.0,11115.97
247,121440,2019,-412.22,42.0,640.42,-427.53,-722.42,117.67,0.0,0.0,0.0,-219.64,-26.32,126.73,-18.96,0.0,29.47,23.36,1.11,0.0,10333.15
248,366030,2017,,,,,,,,,,,,,,,,,,,
249,366030,2018,,,,,,,,,,,,,,,,,,,
250,366030,2019,,,,,,,,,,,,,,,,,,,
251,014200,2011,78.88,199.0,535.15,26.45,12.98,45.45,119.4,1.55,433.93,20.73,4.74,8.82,6.6,0.0,38.54,3.99,1.07,23.46,3614.31
252,014200,2012,52.99,194.0,439.81,6.81,3.02,41.22,123.07,1.63,462.71,-32.82,-2.51,-17.82,-9.31,0.0,34.19,0.0,0.0,0.0,3928.13
253,014200,2013,54.5,217.0,476.69,15.26,7.51,41.84,110.36,1.35,468.17,2.85,11.86,8.39,1.51,0.0,35.42,0.0,0.0,0.0,3351.11
254,014200,2014,58.17,217.0,426.51,8.8,5.24,43.67,109.33,1.04,554.31,6.72,0.0,-10.53,4.37,0.0,36.85,0.0,0.0,0.0,3423.45
255,014200,2015,198.16,237.0,1000.94,5.6,38.92,119.16,103.18,3.65,617.46,240.68,9.22,134.68,172.85,0.0,0.0,0.0,0.0,0.0,4179.07
256,014200,2016,54.33,235.0,371.5,0.73,1.86,42.66,0.0,0.0,0.0,-72.58,-0.84,-62.88,-64.2,0.0,0.0,0.0,0.0,0.0,1952.16
257,014200,2017,541.17,225.0,441.87,10.24,383.09,44.73,0.0,0.0,0.0,896.15,-4.26,18.94,4.85,0.0,65.0,0.0,0.0,0.0,3626.28
258,014200,2018,-326.68,195.0,387.14,11.3,-298.94,49.57,0.0,0.0,0.0,-160.36,-13.33,-12.39,10.82,0.0,46.42,0.0,0.0,0.0,2481.29
259,014200,2019,-350.73,187.0,498.62,20.42,-365.19,45.52,0.0,0.0,0.0,0.0,-4.1,28.79,-8.17,0.0,-20.19,0.0,0.0,0.0,1213.89
260,017040,2011,48.71,175.0,331.24,8.48,-0.43,37.29,57.77,3.16,571.39,-10.28,13.64,-25.26,-7.45,0.0,22.77,0.0,0.0,0.0,1244.71
261,017040,2012,43.65,179.0,443.12,19.92,-8.74,40.74,65.08,2.5,582.23,-10.4,2.29,33.77,9.26,0.0,20.07,0.0,0.0,0.0,1199.99
262,017040,2013,91.74,183.0,493.69,46.14,28.97,42.42,61.45,1.78,576.41,110.2,2.23,11.41,4.13,0.0,27.92,0.0,0.0,0.0,1331.39
263,017040,2014,103.88,193.0,600.01,53.21,36.16,43.69,65.68,7.37,620.68,13.23,5.46,21.54,2.98,0.0,33.54,0.0,0.0,0.0,1482.7
264,017040,2015,74.98,195.0,476.92,19.69,17.65,46.17,63.55,6.67,552.41,-27.83,1.04,-20.51,5.67,100.0,37.48,0.0,0.0,0.0,1562.75
265,017040,2016,150.1,201.0,482.25,19.0,77.68,46.55,60.33,6.53,623.91,100.2,3.08,1.12,0.82,0.0,49.34,0.0,0.0,0.0,1912.87
266,017040,2017,46.38,190.0,553.07,19.76,-7.1,47.66,0.0,0.0,0.0,-69.1,-5.47,14.69,2.4,0.0,49.12,0.0,0.0,0.0,1901.03
267,017040,2018,81.97,192.0,504.95,15.47,16.58,49.4,0.0,0.0,0.0,76.73,1.05,-8.7,3.65,100.0,52.44,0.0,0.0,0.0,1957.12
268,017040,2019,101.62,194.0,644.38,37.7,33.35,56.83,0.0,0.0,0.0,23.97,1.04,27.61,15.03,100.0,55.57,3.0,0.69,10.05,2080.03
269,029480,2011,-225.58,152.0,331.31,-75.0,-339.06,53.58,109.68,31.4,564.71,-405.56,3.4,-39.34,12.95,0.0,-103.31,0.0,0.0,0.0,383.64
270,029480,2012,-19.29,132.0,306.11,-42.53,-114.49,60.18,93.54,18.81,455.78,0.0,-13.16,-7.61,12.32,0.0,-180.48,0.0,0.0,0.0,282.8
271,029480,2013,-733.2,37.0,273.11,-186.47,-896.06,74.32,295.54,43.9,780.82,0.0,-71.97,-10.78,23.48,0.0,-289.91,0.0,0.0,0.0,590.37
272,029480,2014,70.51,109.0,352.38,13.05,-7.89,52.25,79.43,2.98,255.62,0.0,194.59,29.02,-29.69,0.0,-40.36,0.0,0.0,0.0,440.24
273,029480,2015,46.88,106.0,166.5,-5.85,-25.73,56.65,76.5,0.61,199.37,-33.51,-2.75,-52.75,8.41,0.0,-62.33,0.0,0.0,0.0,336.58
274,029480,2016,63.9,110.0,240.27,11.76,0.87,48.45,73.21,0.21,264.45,36.29,3.77,44.31,-14.48,0.0,-55.06,0.0,0.0,0.0,351.18
275,029480,2017,37.16,117.0,184.11,1.71,-28.66,52.91,66.26,0.05,247.44,-41.85,6.36,-23.37,9.21,0.0,-56.7,0.0,0.0,0.0,579.06
276,029480,2018,21.04,122.0,169.73,-5.51,-39.96,51.7,0.0,0.0,0.0,-43.37,4.27,-7.81,-2.29,0.0,-128.97,0.0,0.0,0.0,292.92
277,029480,2019,28.61,129.0,195.69,-17.52,-48.64,63.68,0.0,0.0,0.0,35.96,5.74,15.29,23.17,0.0,-54.16,0.0,0.0,0.0,559.27
278,037710,2011,261.85,310.0,708.43,189.99,168.65,46.41,308.9,0.0,1228.24,11.28,-0.96,6.71,3.44,0.0,15.68,25.0,0.64,3.83,192297.95
279,037710,2012,270.31,292.0,732.2,199.27,184.14,50.06,405.05,0.0,1474.87,3.23,-5.81,3.36,7.87,0.0,14.8,25.0,0.55,3.72,224385.16
280,037710,2013,195.62,394.0,524.38,142.09,123.27,38.92,288.17,0.0,1665.88,-27.63,34.93,-28.38,-22.25,0.0,12.04,25.0,0.49,4.12,253698.78
281,037710,2014,194.21,389.0,526.53,133.25,108.58,46.17,287.92,0.0,1678.04,-0.72,-1.27,0.41,18.63,0.0,9.39,25.0,0.45,4.74,278661.71
282,037710,2015,211.23,373.0,550.49,146.84,123.06,48.64,298.43,0.0,1768.08,8.77,-4.11,4.55,5.35,0.0,9.14,25.0,0.41,4.36,305289.72
283,037710,2016,218.18,363.0,579.68,154.4,125.49,49.26,0.0,0.0,0.0,3.29,-2.68,5.3,1.27,0.0,8.44,25.0,0.37,4.39,331866.94
284,037710,2017,228.13,348.0,602.43,161.75,137.49,51.37,0.0,0.0,0.0,4.56,-4.13,3.93,4.29,0.0,8.14,25.0,0.35,4.18,360071.97
285,037710,2018,218.71,340.0,397.69,147.26,132.63,55.58,0.0,0.0,0.0,-4.13,-2.3,-33.99,8.19,0.0,7.0,60.0,0.77,10.64,384228.38
286,037710,2019,487.74,174.0,890.11,316.68,273.96,71.14,0.0,0.0,0.0,123.01,-48.82,123.82,28.0,0.0,7.12,69.63,0.84,11.68,408988.49
287,329050,2017,,,,,,,,,,,,,,,,,,,
288,329050,2018,,,,,,,,,,,,,,,,,,,
289,329050,2019,,,,,,,,,,,,,,,,,,,
290,053270,2011,84.84,191.0,327.37,27.17,5.16,42.32,131.65,79.71,497.07,-1.38,-5.91,9.34,12.45,0.0,38.55,0.0,0.0,0.0,2149.86
291,053270,2012,73.12,216.0,303.01,22.4,5.79,36.52,131.74,86.6,506.67,-13.82,13.09,-7.44,-13.71,0.0,41.31,0.0,0.0,0.0,2246.81
292,053270,2013,70.69,266.0,286.78,16.78,4.28,39.27,120.03,70.82,366.73,-3.33,23.15,-5.36,7.55,0.0,43.71,0.0,0.0,0.0,2360.33
293,053270,2014,65.93,291.0,267.35,9.56,4.56,41.17,107.65,63.21,348.96,-6.73,9.4,-6.77,4.82,0.0,33.75,0.0,0.0,0.0,2111.42
294,053270,2015,75.16,286.0,304.58,12.34,11.18,46.59,102.88,58.01,359.3,13.99,-1.72,13.92,13.16,0.0,39.36,18.56,4.17,57.48,2113.0
295,053270,2016,81.0,284.0,265.21,14.49,13.8,50.12,0.0,0.0,0.0,7.78,-0.7,-12.92,7.59,0.0,43.25,0.0,0.0,0.0,2325.27
296,053270,2017,63.86,303.0,245.21,9.98,4.09,47.28,0.0,0.0,0.0,-21.17,6.69,-7.54,-5.68,0.0,45.12,9.13,1.92,72.94,2313.62
297,053270,2018,85.96,283.0,289.5,5.79,13.82,51.93,0.0,0.0,0.0,34.61,-6.6,18.06,9.84,0.0,43.34,5.61,1.28,18.92,2865.45
298,053270,2019,96.65,248.0,375.54,10.14,6.28,62.28,0.0,0.0,0.0,12.44,-12.37,29.72,19.94,0.0,43.7,5.61,1.26,47.51,2179.53
299,005320,2011,-30.68,69.0,1450.69,-84.14,-187.4,52.54,1.04,0.0,612.92,-132.31,-10.39,0.99,-5.23,0.0,-1137.46,0.0,0.0,0.0,666.44
300,005320,2012,80.97,60.0,1525.41,30.24,4.38,60.93,1.04,0.0,596.89,0.0,-13.04,5.15,15.97,0.0,10.46,0.0,0.0,0.0,690.34
301,005320,2013,113.14,65.0,1472.55,52.63,36.52,58.09,1.57,0.0,618.38,39.73,8.33,-3.46,-4.67,0.0,45.01,0.0,0.0,0.0,1349.67
302,005320,2014,162.9,67.0,1759.13,85.2,70.04,69.76,1.88,0.0,796.91,43.98,3.08,19.46,20.09,0.0,51.17,0.0,0.0,0.0,3096.16
303,005320,2015,183.79,73.0,1403.17,94.19,72.9,69.29,1.71,0.0,907.43,12.82,8.96,-20.24,-0.68,0.0,57.12,0.0,0.0,0.0,4765.83
304,005320,2016,191.4,72.0,1767.72,109.45,60.83,66.62,1.7,0.0,1196.07,4.14,-1.37,25.98,-3.85,0.0,42.86,0.0,0.0,0.0,6772.85
305,005320,2017,-28.45,73.0,1781.05,-32.94,-90.32,70.4,0.0,0.0,0.0,-114.87,1.39,0.75,5.68,0.0,27.38,0.0,0.0,0.0,2963.64
306,005320,2018,105.04,85.0,1609.55,19.8,15.9,61.94,1.58,0.0,949.74,0.0,16.44,-9.63,-12.02,0.0,28.57,0.0,0.0,0.0,3038.29
307,005320,2019,-19.0,80.0,1452.25,-119.21,-87.37,72.09,1.64,0.0,1210.7,-118.09,-5.88,-9.77,16.4,0.0,9.09,0.0,0.0,0.0,2576.75
308,001140,2011,72.66,192.0,616.17,9.67,-0.92,50.9,197.11,3.35,507.37,-3.43,-0.52,9.51,1.91,0.0,48.21,0.98,0.15,0.0,23985.01
309,001140,2012,76.02,176.0,620.36,6.13,-10.89,54.59,210.33,1.82,533.82,4.62,-8.33,0.68,7.26,0.0,44.5,0.98,0.16,0.0,22577.59
310,001140,2013,39.7,173.0,630.02,3.77,-21.77,55.41,243.64,0.21,548.64,-47.78,-1.7,1.56,1.49,0.0,36.39,0.98,0.18,0.0,19356.14
311,001140,2014,23.97,170.0,528.59,-11.75,-39.02,56.07,242.27,0.15,515.28,-39.61,-1.73,-16.1,1.19,100.0,15.35,0.98,0.24,0.0,14864.32
312,001140,2015,39.92,184.0,463.41,-11.91,-20.0,51.51,219.62,0.07,435.64,66.5,8.24,-12.33,-8.13,100.0,2.6,0.98,0.29,0.0,11447.39
313,001140,2016,34.5,142.0,547.7,-3.57,-35.45,56.95,279.24,0.01,545.69,-13.57,-22.83,18.19,10.56,0.0,-30.42,0.0,0.0,0.0,8360.37
314,001140,2017,32.36,127.0,587.89,-26.84,-21.75,56.63,0.0,0.0,0.0,-6.21,-10.56,7.34,-0.56,0.0,-40.75,0.0,0.0,0.0,8031.32
315,001140,2018,68.64,123.0,544.15,-37.72,-32.83,61.86,0.0,0.0,0.0,112.12,-3.15,-7.44,9.23,0.0,-96.78,0.0,0.0,0.0,3250.32
316,001140,2019,5.78,136.0,428.65,-11.19,-72.43,57.99,52.48,0.0,422.55,-91.58,10.57,-21.23,-6.26,0.0,-166.14,0.0,0.0,0.0,1543.36
317,066620,2011,134.66,266.0,463.17,31.91,24.84,108.07,5.46,0.05,297.76,16.05,9.92,8.64,8.15,0.0,73.38,38.13,2.95,21.64,6082.67
318,066620,2012,129.15,265.0,447.01,40.66,32.57,92.81,8.42,0.04,350.47,-4.09,-0.38,-3.49,-14.13,0.0,73.14,40.0,2.57,17.38,7393.47
319,066620,2013,146.21,285.0,537.6,36.63,33.04,108.8,7.69,0.02,427.94,13.2,7.55,20.26,17.24,0.0,76.52,46.0,2.66,18.32,8237.21
320,066620,2014,150.35,285.0,555.33,34.56,27.72,117.24,7.71,0.01,441.0,2.84,0.0,3.3,7.76,100.0,78.65,50.0,2.66,23.73,8932.57
321,066620,2015,139.93,302.0,522.05,22.65,23.01,114.61,20.97,0.01,427.28,-6.93,5.96,-5.99,-2.24,0.0,79.61,50.0,2.48,26.99,9598.03
322,066620,2016,154.09,352.0,544.38,37.93,33.82,114.27,21.08,0.01,428.5,10.12,16.56,4.28,-0.3,100.0,86.03,48.69,2.27,15.34,10267.34
323,066620,2017,190.04,387.0,678.35,61.99,36.56,131.58,18.72,0.0,409.09,23.33,9.94,24.61,15.15,100.0,86.43,54.54,2.17,14.45,12095.77
324,066620,2018,179.91,341.0,677.69,49.11,41.35,130.13,20.74,0.0,474.34,-5.33,-11.89,-0.1,-1.11,100.0,90.19,53.28,1.93,14.17,13335.31
